Name,O_ana_QVM_M1987x1x101,O_ana_QVM_M1986x1x47,O_ana_QVM_M1968x1x36,O_ana_MV_C29881,O_ana_MV_C29879,O_ana_MV_C29873,O_ana_MV_C29872,O_ana_MV_C29771,O_ana_QVM_M1987x1x108,O_ana_MV_C29680,O_ana_MV_C29678,O_ana_MV_C28827,O_ana_MV_C28818,O_ana_MV_C24057,O_ana_MV_C17256,O_ana_MV_C17040,O_ana_MV_C17031,O_ana_MV_C17028,O_ana_MV_C16999,O_ana_MV_C16998,O_ana_MV_C16997,O_ana_MV_C16989,O_ana_MV_C7238,O_ana_MV_C2935,O_ana_MV_C2502,O_ana_MV_C2414,O_ana_MV_C2413,O_ana_QVM_M1986x1x38,O_ana_MV_C1435,O_ana_MV_C24058,O_ana_QVM_M1988x1x34,O_ana_ANWC_M3707,O_ana_ANWC_M18044,O_ana_ANWC_M3704,O_ana_ANWC_M3700,O_ana_ANWC_M3699,O_ana_ANWC_M3696,O_ana_ANWC_M3730,O_ana_ANWC_M1274,O_ana_QM_JM6919,O_ana_ANWC_M3560,O_ana_QM_JM18104,O_ana_QM_JM20596,O_ana_QM_JM19983,O_ana_QVM_M1964x1x246,O_ana_MV_C17000,O_ana_MV_C7239,O_ana_ANWC_M15484,O_ana_QVM_M1987x1x98,O_ana_ANWC_M18089,O_ana_SAM_M1629,O_ana_SAM_M6298,O_ana_SAM_M14097,O_ana_QVM_M1965x1x164,O_ana_MV_C11286,O_ana_QVM_M1993x1x223,O_ana_MV_C29877,O_ana_AM_M11237,O_ana_SAM_M9678,O_ana_MV_C17253,O_ana_QVM_M1963x1x245,O_ana_ANWC_M3703,O_ana_AM_M8625,O_ana_QM_JM8106,O_ana_MV_C2459,O_ana_AM_M8258,O_ana_QM_J20672_ERR,O_ana_QVM_M1988x1x141_ERR,O_ana_QVM_M1987x1x105_ERR,O_ana_QM_JM1086_ERR,O_ana_MV_C29796_ERR,O_ana_ANWC_M3708_ERR,O_ana_MV_C2459_ERR,O_ana_ANWC_M1279_ERR,O_ana_AM_M8258_ERR,O_ana_SAM_M6043_ERR,O_ana_QVM_M1987x1x105,O_ana_ANWC_M3708,O_ana_QM_J20672,O_ana_QVM_M1988x1x141,O_ana_QM_JM1086,O_ana_MV_C29796,O_ana_ANWC_M1279,O_ana_SAM_M6043
Y CUR_R_maorza 5,-32.12618103,-93.21679688,-35.54853821,-25.01882629,-90.43881836,-40.10275269,-34.43082275,-37.65585327,-30.68466797,-100.4200439,-92.53474731,-97.67509155,-82.7010376,-30.13731995,-97.39160767,-99.3117981,-97.98795166,-33.92774048,-97.04342651,-27.90200806,-99.73855591,-21.9228714,-44.89009705,-41.56747131,-34.91193542,-90.96621704,-95.14896851,-30.76622314,-44.36204224,-36.87757263,-96.41877441,-95.45975342,-45.20610962,-94.97666626,-37.20168457,-47.9485321,-94.94786377,-96.88942871,-4.722782516,-10.16426849,-96.77234497,-2.0700737,10.91572876,-40.52711487,-98.38410645,-38.87717896,-30.16309204,-20.30485382,-96.97947388,-34.80576477,-24.33781891,-22.69900513,-27.08254089,-94.1045105,-98.13531494,-41.85883179,-96.16444702,-41.82625122,-19.76590576,-97.08043823,-91.58241577,-95.66906128,-92.27444458,-36.42951355,-91.57384033,-38.23006287,0.783972788,-29.18414001,-97.51205444,7.127884674,-25.59165955,-94.96306763,-92.04436646,-36.42271118,-38.20180054,-23.55908203,-98.71526489,-94.84765625,0.446377134,-28.8632019,7.097924042,-25.5104187,-36.22293091,-23.60757599
Z CUR_R_maorza 5,10.66797943,-8.769390106,21.42576752,-20.33848419,-10.67111969,5.644016266,3.620590973,32.40595093,-14.77715607,10.90034485,22.73979187,32.29948425,24.28901978,44.00634766,20.90787506,20.76421356,23.00531464,21.39742737,21.89644775,25.52914734,-35.90302734,-17.54813995,-2.108748245,29.50934143,16.13822937,27.25470581,20.3276001,11.42410583,37.76294556,15.045784,-3.087384605,29.72887268,77.56837158,33.88778992,50.19704895,66.04668579,36.30011597,33.73635254,43.67314148,28.86872253,32.48051758,21.38124847,11.06891403,38.83054199,7.785870361,37.13893433,8.619049072,0.157039249,8.083676147,19.33619843,49.69374084,52.19585571,52.30625,-2.874129486,24.80896912,-10.26953583,25.00713959,10.78749619,51.30497437,31.00374451,3.146497917,31.72500305,23.91420288,29.95237427,27.38762817,6.647103882,21.78803101,23.2723938,1.17471056,27.150177,19.22187347,28.58484802,26.90279541,21.42920837,6.645011902,52.67985229,2.826226425,28.83833923,21.26715851,23.10731354,27.22958984,19.42062531,21.22355499,52.13067627
X CUR_R_maorza 4,48.01588135,12.28107605,27.48222656,20.72086487,5.828643417,-2.004530907,-8.046859741,21.53944855,18.72241058,4.865538788,7.855980682,15.47089691,26.02969971,15.76056824,29.58109436,16.44223175,36.78686829,5.041773605,32.71098633,15.34092255,16.040242,41.39821167,41.06620483,3.206303406,1.210804749,8.831087494,17.90839081,28.55630188,18.89012604,-0.395211458,0.674125338,34.97465515,1.646404839,30.02658386,28.47197876,6.191714478,29.39798279,28.99335327,14.60463867,19.0236496,31.70692444,39.09606934,21.99716187,2.22303257,29.80843506,20.65074615,-1.210046387,17.30155945,22.38488922,3.281344986,27.5330658,32.78150024,27.99938965,1.460728836,5.766671371,19.47536774,34.25155029,4.162003708,21.55584259,17.72063904,30.50906982,27.03254395,5.641428757,12.85161743,22.29537048,-0.152704084,31.00445557,30.89788208,0.293301153,39.57022705,-6.384386826,33.03053894,21.21575317,0.533357143,-0.125982583,33.91107788,0.663703823,33.00487976,30.89125671,31.0715271,39.30031433,-6.804640198,0.497084951,33.28747559
Y CUR_R_maorza 4,-37.13372803,-87.1802063,-41.54205322,-30.50606995,-85.19329224,-45.01533508,-40.15295105,-43.25742798,-35.81401062,-95.70762329,-86.60719604,-93.15388184,-76.99477539,-35.88939209,-90.80983276,-93.12424927,-92.7093689,-40.23647766,-91.66762695,-33.79923401,-93.71361694,-27.44064331,-49.94484253,-45.88967896,-40.32411499,-85.49573975,-88.8715271,-36.59038086,-49.289505,-41.96712036,-89.12235718,-89.175,-42.25257263,-89.30749512,-33.72774963,-45.84452209,-89.22045288,-92.10427246,-6.651940155,-8.093797302,-91.28533325,-2.237318993,9.610886383,-36.97685242,-92.18218384,-43.76629639,-35.92628174,-18.09959869,-91.00508423,-32.90244751,-21.08873444,-21.20320129,-22.96418457,-88.56289063,-93.16928101,-47.01878967,-91.2776001,-45.99637756,-16.44978027,-91.62718506,-85.69957275,-90.45625,-86.04848633,-32.26645203,-86.37488403,-43.17132568,0.393445396,-35.4276825,-90.37998657,7.830052948,-31.279776,-88.50366211,-86.55184937,-34.5110199,-43.19646301,-18.75193329,-92.47838135,-88.35147705,0.107938802,-35.4390564,7.717580414,-31.20117188,-34.44137268,-19.03598328
Z CUR_R_maorza 4,11.66413193,-5.500594711,21.1545578,-17.44867249,-7.972115326,2.608449364,2.880090714,31.41766357,-11.45099335,8.512386322,22.21912994,29.25110168,21.68411865,42.97964478,19.05401154,17.45697632,21.16353302,19.3253418,20.16881561,23.01025848,-33.24712524,-16.60279999,-1.382919312,27.34854736,13.47540588,24.78723145,16.41712646,14.27694855,35.64942627,12.66549149,-0.821814251,33.22974243,72.19143066,36.00892334,47.93208313,59.47618408,37.90046997,34.64099426,45.22573853,26.474823,33.89140625,24.14921417,13.24899292,34.34169922,6.27395401,34.71345215,6.263545227,-1.080965614,10.36784668,15.34234314,45.88278503,49.05856934,47.95670166,0.095836365,22.23676147,-7.402728271,23.03480835,9.86652832,46.62876282,28.30293579,2.091995239,32.54595032,24.49072266,26.33840942,23.74703369,6.334260941,23.81789093,24.04877625,4.08434639,24.74041595,17.38463287,31.19802856,23.47819214,15.67404938,6.360953522,49.89872131,3.499819946,31.15393677,23.61955872,24.15468292,24.68609772,17.54702148,15.64966736,48.82284546
X CUR_R_maorza 3,43.87609863,11.81697464,23.00706177,21.58635864,6.801800537,-0.903185368,-4.379227829,18.47931366,18.69817352,6.651357269,11.21382294,15.60005188,22.68431702,13.69913025,27.91437683,18.24899902,34.1572937,5.338475037,28.41092224,12.24220734,11.52264328,35.20765076,36.42765198,4.610029221,5.383045959,13.2404129,18.88646393,27.61446228,16.30656281,1.329039192,3.894804001,31.53604736,1.3749753,26.92915649,24.01074219,4.835041428,25.98449707,25.53909607,10.81838455,13.48583069,27.90175476,34.9178833,19.07893372,1.602900887,24.7914444,18.41578522,2.835691261,12.84859314,18.3127533,2.41157341,22.59946899,25.76053772,22.07603149,5.385125732,7.186862946,20.43691864,30.73236389,8.884164429,15.87612915,17.25142365,25.96185608,23.77910461,10.71851959,11.52072144,18.88730927,4.219643021,26.5651062,26.73570862,4.839356995,33.2815094,-4.67013588,30.59574585,18.52112122,-0.871548271,4.270937729,27.65411072,2.648616791,30.5933075,26.486203,26.78547058,33.16820984,-4.129673386,-0.944500065,27.38605957
Y CUR_R_maorza 3,-42.01498108,-81.7668396,-46.07268372,-34.29728394,-81.08284302,-48.3998291,-44.85836487,-47.10453186,-40.41535645,-92.55858154,-81.19085693,-90.28919678,-72.30997925,-39.87993469,-85.83794556,-88.78341675,-86.04884033,-45.48871155,-88.16287842,-39.13146362,-87.94255981,-33.66795959,-53.92523193,-49.46951294,-44.57180176,-80.2114502,-83.90476685,-41.28707275,-53.81277466,-45.89355774,-83.00422363,-83.3932312,-42.68697205,-84.08406982,-27.86228943,-44.9911438,-84.05298462,-88.45944824,-9.427259827,-6.407933807,-86.7050415,-2.150197029,9.704885864,-36.66516113,-87.46508789,-47.5425293,-39.60236816,-14.2167984,-85.56661377,-31.38291321,-16.92071686,-17.91354675,-18.65307312,-84.46884766,-90.27111816,-51.13800964,-87.76065063,-48.68427429,-12.70146713,-86.91992188,-80.41674194,-86.05358276,-81.86085815,-30.13250122,-82.70531616,-45.89659729,0.383650541,-40.81191101,-85.0588562,11.22662354,-36.30834045,-84.26853027,-82.62477417,-33.69789124,-45.89464111,-14.69277344,-86.20657959,-84.28162231,0.400601101,-40.8461792,10.7622467,-35.75318604,-33.33282471,-14.78732147
Z CUR_R_maorza 3,13.11577148,-0.724190807,19.85223236,-12.25933533,-3.142501259,-1.525820351,0.405405474,27.53013611,-6.580818176,3.798450851,20.53683929,23.80498505,18.50399475,39.08727112,15.71719971,10.88881836,17.98314362,15.04984894,17.93697815,19.14212799,-29.74777222,-15.00901184,-2.139929771,23.31637573,10.56155472,21.30271912,10.30293427,18.31501312,32.01829529,8.573573303,2.482540131,37.09797058,65.54931641,39.12789917,49.23362427,52.37704468,40.87537231,38.47481079,48.49898987,26.61825867,37.19229431,30.25820313,18.60109558,27.93418884,5.155489349,30.6602356,3.689742279,0.762277651,12.78937378,10.33599777,44.51562805,48.34008789,46.05060425,4.679351425,17.0428009,-3.233875656,20.3096756,10.26846085,45.54701233,23.24958344,1.42683115,37.00350647,21.89827881,20.8233139,18.80727081,7.976613617,28.50126953,24.9501709,7.082191467,23.82554169,13.98465424,36.94320679,18.67682953,8.569415283,8.031948853,48.99941406,5.440010834,36.83687134,28.43036194,24.92173767,23.32061462,13.82316589,8.71110611,47.9206665
X CUR_R_maorza 2,39.52915039,11.30682755,19.19994507,22.6616745,7.19907608,-0.509826708,-1.355262852,15.15467834,18.41430359,9.175860596,14.37303467,15.63827209,20.45184326,11.97454453,25.2615799,19.31132355,31.09485474,5.402829742,25.25670624,9.578964996,7.91284256,31.38014832,31.56853638,5.055682755,8.038916016,17.54452515,20.21677704,26.76130981,13.28074951,1.349378109,5.446400452,28.48368225,1.135956001,23.84875488,19.38949432,3.472756577,23.33315735,22.38942413,7.168453217,8.259469604,24.03535309,30.40881348,14.94349365,2.38989296,20.63119965,15.52749023,5.48965683,7.942298889,14.68495331,1.801656914,18.0262146,19.97016907,17.16461945,7.288497925,8.674980927,21.22896423,27.85428162,12.74277954,10.87158203,16.54333801,21.35806274,20.76022491,14.78482971,10.60568771,17.05149841,8.380345154,22.76861572,23.13704834,6.700415039,27.40626221,-3.390140533,28.2932251,16.97466736,-1.802005768,8.305488586,22.32813568,6.299344635,28.30356445,22.73170013,22.92423553,27.64145813,-3.012663841,-1.944987106,22.42770691
Y CUR_R_maorza 2,-45.28125,-77.01943359,-50.11730957,-38.79396973,-76.83313599,-52.29547119,-49.22762756,-51.20583496,-44.70457458,-89.1208313,-76.24647827,-88.00872803,-67.4911438,-43.33947449,-81.41029663,-83.76853638,-80.72553711,-50.16540833,-83.55983276,-43.91851807,-82.14078369,-39.25874023,-58.15321045,-52.7000061,-49.19694214,-75.8062439,-79.22954712,-45.71205444,-57.98895874,-50.02614136,-77.36271362,-77.88443604,-41.17407227,-79.37714844,-23.59607086,-43.36161194,-78.93618164,-84.51638794,-12.36314163,-5.152921677,-82.33933716,-2.424173927,8.298203278,-36.88717651,-83.42114868,-51.47145996,-43.75624084,-11.30350113,-81.46934814,-29.82315063,-13.87402649,-15.07907104,-14.96070251,-80.08318481,-87.2249939,-54.6847168,-84.23162842,-52.31035767,-9.784641266,-82.26176147,-74.70591431,-81.40018311,-77.3447998,-27.75136719,-78.56854248,-49.51752625,0.024006084,-45.46135559,-80.2211792,12.59009628,-40.40343933,-79.41342773,-78.69371948,-31.49924622,-49.36192017,-11.63367233,-79.68759766,-79.44351807,0.136992395,-45.38955078,12.51290817,-40.29145203,-31.37867737,-11.60806122
Z CUR_R_maorza 2,14.6039444,3.071099281,18.02515411,-7.922452545,0.878094769,-4.896007538,-2.307213402,25.1858139,-2.381621742,0.402395868,18.50988007,19.30662994,14.98244629,35.63010559,12.96020966,6.394783401,15.37865295,11.60455627,15.32547913,17.3530365,-26.60367737,-13.30235901,-2.201417542,19.4249588,7.400563812,18.40185547,5.634867096,21.72442932,29.79371643,5.057643509,6.316815186,40.1242981,60.0243103,41.34422913,49.32032776,46.17584534,43.0604126,40.483078,51.10430908,25.39758148,39.42116089,34.66821899,23.02359924,22.77301025,4.174531555,27.66361084,0.956945324,2.384623337,16.00567322,5.561249924,42.5497345,46.49737549,44.20780945,9.054514313,12.73718109,0.782221556,17.71722412,9.70035553,43.77008057,19.24448853,1.433090115,39.48712463,21.16984558,15.94053955,14.17692719,8.730256653,32.24176636,26.21897888,10.85008698,22.87723083,10.72503738,40.64546509,14.27041321,2.325017548,8.767912292,47.36582336,10.53561707,40.63141785,32.08542786,26.25462036,22.80625916,10.50548172,2.496339798,47.08267822
X CUR_R_maorza 1,38.72429504,9.127204132,17.72115021,24.23972015,4.565706635,-1.272518253,-2.738310432,14.28423462,19.44203491,10.78121643,16.14161377,16.74291077,22.67428894,10.17683487,25.38835449,20.29345093,31.20690002,3.011619568,26.56354065,8.047664642,6.922000122,30.90914917,30.43981018,3.979430008,6.887311554,20.32128448,22.09821777,27.99060974,11.95571594,-0.383777714,3.817111588,27.30838013,-0.158295715,22.13432922,13.9612381,-0.081963968,21.65694733,20.86629944,1.117442036,4.229287338,23.10817871,23.01394958,8.909575653,1.633178139,20.2837677,13.59144745,5.442097473,2.574510002,13.16891632,-0.936641502,15.69670715,14.9406723,14.66163483,6.506800079,10.2899231,22.54841156,27.49078369,13.75400391,8.664295197,17.96716614,20.68810883,18.97016907,15.92570953,7.794882965,18.09585571,9.058360291,16.96878815,23.70638123,6.479375458,21.04149475,-4.577080154,26.48739929,17.94523315,-6.119232941,9.093283081,18.64951172,5.999697495,26.47155762,17.17201385,23.74501648,21.08115234,-4.620087814,-6.104787827,18.7847641
Y CUR_R_maorza 1,-51.35202026,-69.97475586,-56.08912964,-45.66458435,-70.31326294,-57.72396851,-55.98989868,-56.92484131,-51.22399902,-82.34637451,-69.6255127,-82.15183716,-61.490802,-49.14926147,-74.18358765,-76.0128418,-73.34450073,-56.85235596,-76.91674194,-50.85592651,-74.99613037,-46.98560181,-63.9274231,-58.9350708,-55.52963257,-68.99819946,-70.92493896,-52.41659546,-64.86022949,-57.09732056,-70.5954895,-71.15648193,-36.25838928,-71.52567749,-21.2384201,-39.41160889,-71.76135864,-78.72689819,-13.53151398,-3.018161774,-76.03588257,-4.108115387,6.948865509,-31.42965393,-76.54347534,-57.36032715,-50.43118591,-10.15962982,-75.07870483,-25.96230469,-10.90919876,-13.81611633,-11.32176132,-74.04776001,-81.49216919,-61.50898438,-78.85053711,-58.03053589,-6.180047607,-75.56746826,-69.08161621,-74.53533325,-70.45518799,-22.29231873,-71.73421021,-55.0791748,-0.493172789,-51.66712036,-73.21782227,11.18817749,-45.91005859,-72.3956604,-71.78068237,-26.350177,-54.94226685,-8.298638153,-73.63756104,-72.31733398,-0.482657337,-51.63397217,11.18302155,-46.05394287,-26.37002563,-8.40222702
Z CUR_R_maorza 1,15.91065979,3.972955704,18.99423828,-7.544794464,2.496787643,-6.518730927,-3.782434082,25.61644287,-1.334982777,-0.27573123,19.79115906,17.00662384,13.08727264,35.72597656,12.22072296,5.170636749,14.02222137,10.48799591,13.95185699,17.69229431,-28.20037231,-12.64460373,0.354884887,17.98949738,5.550349045,19.10545502,4.794197083,23.04795227,29.82466736,4.003223038,7.193850708,39.63838806,54.8145874,41.13457031,45.1030365,42.25962524,42.29348755,39.53092651,51.12190857,21.06814728,38.50063782,35.73733215,23.85649719,19.15156555,2.060061073,27.5556488,-0.66864357,-0.832315063,15.92279968,2.043900299,36.69066467,41.04072571,39.11454773,10.6391861,11.01879578,2.555999756,15.01750336,7.941326141,37.35813599,17.10906219,-0.040736806,38.76084595,22.60484467,13.77903748,12.04027328,7.744935608,33.06551819,26.85441589,11.17569275,18.59724579,10.12259674,40.51216736,11.87028503,-1.677612114,7.76067276,41.94522705,10.84315033,40.56872559,33.08252869,26.82870483,18.57012177,10.14069214,-1.630927086,42.00652161
X CUR_R_inmfor,44.81035461,7.063748932,22.24050446,24.56995087,0.203218675,-4.433866501,-10.34991531,17.02675476,21.19321442,8.368709564,12.58016434,17.57842407,29.29241028,10.46798859,32.00088501,20.62602386,38.85606689,-3.504188538,32.12406921,11.69430466,8.603012085,37.8896698,35.35047302,2.545928574,2.483385468,19.77273865,23.56288147,33.16770935,14.94915619,-3.625263977,-1.81735363,29.91193848,-9.35001297,24.05097656,7.819032288,-10.85264282,24.4808075,24.00603943,-8.901743317,3.478754044,26.37237854,10.78782654,-1.081482887,-2.658172989,27.37869568,15.24836121,1.856661415,-2.700322723,16.71075745,-9.975608063,19.3447525,13.59091492,17.48269196,2.269976044,9.428443146,22.55787354,32.98609924,9.86319809,12.25302734,21.70977783,26.54942932,21.44667664,9.342515564,-0.650272894,21.39638062,3.583328629,6.986737823,32.60013428,0.946777725,16.58706207,-9.477167511,28.47704163,21.37409821,-16.31877441,3.665778351,20.44183655,1.15521946,28.44760742,7.01587677,32.76484985,16.56314392,-9.561125946,-16.58482361,20.88576965
Y CUR_R_inmfor,-62.88509521,-58.44627075,-66.80991211,-57.90921021,-59.68453979,-67.12807617,-66.47548828,-66.11426392,-63.03804321,-71.93267212,-57.70819092,-70.5513855,-50.55840454,-58.06341553,-61.33406982,-61.91533203,-61.10932007,-67.06709595,-65.55192261,-61.76261597,-62.16754761,-59.79359131,-74.44691772,-68.76572266,-65.52905884,-55.25808716,-56.9010437,-62.95183105,-75.54000244,-68.25376587,-59.71435547,-59.38476563,-27.62408142,-58.28833618,-21.09471588,-31.04867249,-60.42115479,-68.60305786,-10.80504532,2.368998146,-65.99988403,-3.020233536,7.471829987,-19.02721405,-64.22336426,-67.6067749,-60.56599731,-9.102458954,-61.38465576,-18.67567291,-6.220256805,-12.66363449,-5.583053589,-61.26170654,-70.5486084,-72.58070679,-68.7262146,-67.83991699,-0.695636368,-63.75412598,-56.71596069,-63.981427,-58.45474854,-13.01644592,-58.05275269,-65.21218872,0.926258469,-61.84499512,-59.76131592,6.073530579,-56.16096802,-59.67299194,-57.89176636,-17.59166565,-64.98361206,-2.652708054,-60.23919678,-59.72408447,0.893624973,-61.95450439,6.043412018,-56.45935059,-17.55505981,-2.839170837
Z CUR_R_inmfor,15.73330078,-3.063833618,22.78719788,-12.12641068,-2.81821785,-2.609134865,-1.827171898,30.23215637,-8.196575165,3.466918182,28.04981384,20.89603119,15.00351715,41.74114075,16.33550415,11.61371536,16.13697357,17.58571014,15.05381165,24.07062988,-35.25603027,-13.72130737,3.46608429,23.10953217,8.790702057,24.92796783,11.93914337,18.18000031,33.87398987,9.708538818,2.083649635,32.04335632,53.87046509,33.33548279,33.06066284,41.21106262,35.70686646,33.814151,47.2881958,11.36002579,32.37077637,29.92400208,19.61231384,17.16195526,0.785459757,32.11353455,2.03352108,-10.20128098,11.11815338,2.168385696,24.49581299,26.37572021,27.62897644,6.66488266,13.65808258,-2.028048706,15.19469452,7.255334473,24.9766571,22.93482361,-1.633979225,32.41109924,25.45005493,16.60114288,17.34406738,5.387067413,27.09189148,26.19351501,6.493473053,5.609954453,17.23310547,33.34121704,17.35375519,-1.46372509,5.416701126,28.00982971,6.602835846,33.43249512,26.92798462,26.17461243,5.464216995,17.28720856,-1.437274361,28.50533752
X CUR_R_dpmx 2,54.05177612,2.5856884,28.1242218,28.36584473,-5.247477722,-11.39778366,-18.77194061,17.16179352,26.63829651,8.032641602,12.86690369,23.17014618,38.40927429,9.04758606,43.73535767,26.24236755,47.2734436,-7.138981628,39.78461914,10.03686676,11.04035034,46.3749176,44.63542786,-3.753383255,-5.89365654,16.19922638,27.306604,39.00509033,14.58457489,-10.79626312,-12.65467834,28.42212219,-2.682740402,23.12752228,13.5337738,-1.909351158,26.01294861,26.14188232,1.80294342,12.74271622,28.06882935,22.50840302,7.344467926,4.385144043,37.61637878,15.78473816,-8.807637787,5.28790741,18.1440918,-2.125100708,27.22583008,22.32504272,24.16257629,-6.107313538,11.04546356,26.34528198,43.0239563,3.370192337,21.08384094,28.01467896,35.11126404,21.48534393,1.681536293,8.482541656,29.47243958,-1.274659443,17.08542175,40.24589844,-9.167154694,26.97568359,-17.16859436,26.27745972,29.49367065,-6.611279297,-1.203904819,28.27637024,-8.926416016,26.24633179,16.91872864,40.1749054,26.85247498,-17.1081604,-6.455997467,26.94060669
Y CUR_R_dpmx 2,-51.74638672,-72.3258606,-56.16474609,-48.03276062,-72.26461792,-57.54846191,-53.68442383,-55.66439819,-51.28343506,-81.37261963,-72.80617065,-79.14675293,-62.42128296,-46.61552734,-72.67613525,-75.2645752,-75.66759644,-50.9006073,-77.90666504,-47.74405823,-76.02835693,-47.74938354,-63.59227905,-57.6552063,-53.69736328,-69.82008057,-71.06907349,-49.6118927,-64.17139893,-56.33289795,-70.89171143,-72.90517578,-27.60838623,-72.42195435,-36.69078064,-28.98988037,-73.0413269,-79.10762939,-11.62530365,-7.822551727,-76.41956787,-9.277861786,3.547270584,-23.18162079,-76.62753906,-57.86970825,-51.24782715,-19.80310211,-72.74765625,-18.39131165,-18.99402618,-24.0130661,-20.26965942,-73.93822632,-78.78456421,-63.46700439,-77.43424072,-57.68739014,-14.40156555,-77.44199219,-68.97041016,-76.09561157,-68.90142212,-15.67208099,-68.60576782,-55.69868164,-4.925670624,-49.69884949,-72.69005127,-2.97299614,-43.72747192,-72.05492554,-68.47047729,-17.72262878,-55.78636475,-16.19188995,-72.92021484,-72.0427124,-4.813460541,-49.8719696,-3.004335976,-43.92923279,-17.69762115,-16.99434357
Z CUR_R_dpmx 2,20.23386993,-8.471557617,31.92957764,-23.60145111,-7.830536652,3.028301048,-2.443615341,40.00040588,-15.72434387,14.12054901,33.9963623,30.82498169,17.27035065,48.76734314,18.06771698,19.74976501,14.21825714,19.7922287,13.88566895,32.67864685,-46.56355286,-10.94207001,10.15178833,26.95936584,9.710773468,33.1799408,20.75958557,15.51796875,42.93960571,14.97997589,-1.853483772,22.97194366,65.83280029,26.4631012,33.44744873,53.39477539,25.13330078,25.55822754,38.1461853,13.85122681,22.52544708,21.64065094,10.18764267,28.57881775,-3.443460083,42.10968933,4.039713669,-9.178965759,-0.226176929,12.26697311,26.75707397,31.81869507,29.56863403,3.780921555,25.95520935,-11.7423439,16.08956146,3.092189598,27.34562378,26.99749756,-8.514611816,24.61061249,34.13052979,27.95727234,24.68619995,-1.270416641,20.3694046,30.25740967,3.857497025,14.18030548,19.43154907,25.14224701,24.54173279,10.51614838,-1.395894909,28.65618896,4.180673218,25.09336395,20.50018616,30.26724243,14.26991272,19.78363495,10.15064468,28.88494568
